region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,hh_reco_rate,integ,intermed_sf_num,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
I - Ilocos,EQ,1,133732014154,a,helped,260376,22237.518,15573.959716184301,0.013411792923396195,18512.95596464987,17819.556976822878,693.3989878269928,17819.59,17819.59,693.3989878269928,17819.56,0.03,17819.59,58070.0,55895.0,55895.0,2175.0,0.08400922942424362,1313691.9114608262,0.0,7.259349451780427,220076.7390878519,0.035,,0.0,3.9373171970249805,22302.6775,0.0,2.6716406864579767e-12,0.0,0.0,6.431976660543314e-07,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0155777554392976e-07,1133537.7415140255,4463097.64314003
I - Ilocos,EQ,10,15542908191,a,helped,263710,14606.318000000003,15573.959716184301,0.0165485375545273,11863.663207845299,11419.56905150369,444.0941563416096,11419.58,11419.58,444.0941563416096,11419.56,0.02,11419.58,37213.0,35820.0,35820.0,1393.0,0.08400922942424362,1367402.2705239414,0.0,6.123894402271892,104558.15051868591,0.035,,390.34534686164847,2.918982782557204,22302.6775,0.0,-2.2737367544323206e-13,1622.38,0.0,8.080227707419971e-07,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.664855973465489e-07,1133537.7415140255,3308777.150858219
I - Ilocos,EQ,30,155429012290,a,helped,271453,12020.479000000005,15573.959716184301,0.018241859592080235,9573.050485732845,9000.478264060534,572.5722216723123,9000.51,9000.51,572.5722216723123,9000.48,0.03,9000.51,30028.0,28232.0,28232.0,1796.0,0.08400922942424362,1271494.9587136665,0.0,5.165787659292755,2064051.1777924167,0.04500000000000001,,0.0,73.11012790836995,22302.6775,0.0,-1.8758328224066645e-12,1335.31,0.0,1.9306714662279348e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.587825573373667e-07,1133537.7415140255,82873089.27105519
I - Ilocos,EQ,50,133732014154,a,helped,274708,22237.518,15573.959716184301,0.013411792923396195,18619.117740717178,17397.779109744668,1221.3386309725101,17397.84,17397.84,1221.3386309725101,17397.78,0.06,17397.84,58403.0,54572.0,54572.0,3831.0,0.08400922942424362,1227456.5272637412,0.0,6.782820074128208,19918222.381542113,0.035,,0.0,364.9886020412779,22302.6775,0.0,-1.6484591469634324e-12,0.71,0.0,5.6908249180837474e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0155777554392976e-07,1133537.7415140255,413728355.63623154
I - Ilocos,EQ,100,155223318213,a,helped,278437,15040.031000000003,15573.959716184301,0.01630818501937212,12049.520985705296,11209.47209700455,840.0488887007475,11209.51,11209.51,840.0488887007475,11209.47,0.04,11209.51,37796.0,35161.0,35161.0,2635.0,0.08400922942424362,1173579.9751936048,0.0,5.333325340059511,58175613.32514098,0.045,,0.0,1654.5437433005645,22302.6775,0.0,-3.808509063674137e-12,1672.76,0.0,0.00019986419779467456,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.421592887465497e-07,1133537.7415140255,1875487778.0170834
I - Ilocos,EQ,250,133732014154,a,helped,285457,22237.518,15573.959716184301,0.013411792923396195,19120.596640878954,17766.95429498773,1353.6423458912234,17767.01,17767.01,1353.6423458912234,17766.95,0.06,17767.01,59976.0,55730.0,55730.0,4246.0,0.08400922942424362,1312194.7528244567,0.0,7.25107628085554,162286617.50838873,0.025,,0.0,2912.00517,22302.6775,0.0,5.968558980384842e-13,5.88,0.0,0.0005730845096696403,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0155777554392976e-07,1133537.7415140255,3300867763.6789656
I - Ilocos,EQ,250,155223318213,a,helped,285603,15040.031000000003,15573.959716184301,0.01630818501937212,12168.753731198307,11307.344965631164,861.4087655671423,11307.38,11307.38,861.4087655671423,11307.34,0.04,11307.38,38170.0,35468.0,35468.0,2702.0,0.08400922942424362,1186271.4356045616,0.0,5.391001586112492,133667243.63971996,0.045,,0.0,3768.65836,22302.6775,0.0,4.405364961712621e-13,1675.97,0.0,0.0005730845096696403,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.421592887465497e-07,1133537.7415140255,4271916485.932351
I - Ilocos,EQ,250,1551428012223,a,helped,286118,18492.75,15573.959716184301,0.014707174535497655,15583.464792630453,14480.40249475395,1103.0622978765034,14480.45,14480.45,1103.0622978765034,14480.4,0.05,14480.45,48881.0,45421.0,45421.0,3460.0,0.08400922942424362,1269734.6980742915,0.0,6.398449665079534,109887705.10673523,0.035,,0.0,2419.3064799999997,22302.6775,0.0,2.6005864128819667e-12,2059.54,0.0,0.0005730845096696403,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.976470383122482e-07,1133537.7415140255,2742375203.3694468
I - Ilocos,EQ,500,15524110995,a,helped,288649,30205.420000000013,15573.959716184301,0.011507674157013063,28694.922343141137,26678.167401994673,2016.754941146463,26678.26,26678.26,2016.754941146463,26678.17,0.09,26678.26,90008.0,83682.0,83682.0,6326.0,0.08400922942424362,1393602.4332516354,0.0,8.975163238797602,267132953.4392318,0.005000000000000001,,0.0,3192.2279999999996,22302.6775,0.0,-1.2789769243681803e-11,28248.46,0.0,0.0021709789373279826,10.0,8.09248554913291,10.019267822736055,-1.0,3.0,1.9049021925556835e-07,1133537.7415140255,3618510917.517834
I - Ilocos,EQ,500,15542908191,a,helped,288791,14606.318000000003,15573.959716184301,0.0165485375545273,13510.334837398845,12561.254935439783,949.0799019590609,12556.67,12556.67,949.0799019590609,12556.63,0.04,12556.67,42361.0,39384.0,39384.0,2977.0,0.08400922942424362,1837298.8008772773,0.0,8.228320286233005,68616041.24191351,0.0050000000000000044,,390.34534686164847,1742.2253299999998,22302.6775,0.0,-7.389644451905042e-13,1624.61,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.664855973465489e-07,1133537.7415140255,1974878165.7767274
I - Ilocos,EQ,500,133732014154,a,helped,289040,22237.518,15573.959716184301,0.013411792923396195,21125.237024996713,19640.566180716112,1484.6708442806,19640.64,19640.64,1484.6708442806,19640.57,0.07,19640.64,66264.0,61607.0,61607.0,4657.0,0.08400922942424362,1971203.5706681341,0.0,10.892702798302986,179400527.0071614,0.005000000000000001,,0.0,2912.00517,22302.6775,0.0,2.2737367544323206e-13,3.49,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0155777554392976e-07,1133537.7415140255,3300867763.6789656
I - Ilocos,EQ,500,133732024245,a,helped,289046,37105.613000000005,15573.959716184301,0.010382697243865369,35250.17291219797,32772.74599982852,2477.4269123694535,32772.86,32772.86,2477.4269123694535,32772.75,0.11,32772.86,110570.0,102799.0,102799.0,7771.0,0.08400922942424362,1334861.2241391735,0.0,9.52833337558807,199568164.60342073,0.0050000000000000044,,0.0,1941.336685,22302.6775,0.0,5.7980287238024175e-12,30402.31,0.0,0.0021709789373279826,10.0,8.420038535645444,10.019267822736055,-1.0,3.0,1.3990736716659777e-07,1133537.7415140255,2200578401.433225
I - Ilocos,EQ,500,155223318213,a,helped,289186,15040.031000000003,15573.959716184301,0.01630818501937212,14287.525994691729,13283.611781971176,1003.9142127205519,13283.66,13283.66,1003.9142127205519,13283.61,0.05,13283.66,44816.0,41667.0,41667.0,3149.0,0.08400922942424362,2126551.0712657575,0.0,9.664095293924342,157029234.38940597,0.0049999999999999975,,0.0,3768.65836,22302.6775,0.0,3.0411229090532288e-12,1672.92,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.421592887465497e-07,1133537.7415140255,4271916485.932351
I - Ilocos,EQ,500,155429012290,a,helped,289368,12020.479000000005,15573.959716184301,0.018241859592080235,11419.245216080484,10616.815214995178,802.4300010853061,10616.86,10616.86,802.4300010853061,10616.82,0.04,10616.86,35819.0,33302.0,33302.0,2517.0,0.08400922942424362,2209077.4371346454,0.0,8.974966738929911,58019789.878978804,0.0050000000000000044,,0.0,1742.2253299999998,22302.6775,0.0,-3.112177182629239e-12,1337.04,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.587825573373667e-07,1133537.7415140255,1974878165.7767274
I - Ilocos,EQ,500,1337320228007,a,helped,289631,47970.742000000006,15573.959716184301,0.009131492728621089,45571.77550065164,42369.069187221765,3202.706313429871,42369.22,42369.22,3202.706313429871,42369.07,0.15,42369.22,142946.0,132900.0,132900.0,10046.0,0.08400922942424362,1204364.0899124425,0.0,9.774781015696503,193503417.1256998,0.0049999999999999975,,0.0,1456.002585,22302.6775,0.0,-2.5721647034515627e-12,39304.6,0.0,0.0021709789373279826,10.0,8.574181117533696,10.019267822736055,-1.0,3.0,9.517773071574635e-08,1133537.7415140255,1650433881.8394828
I - Ilocos,EQ,500,1551428012223,a,helped,289701,18492.75,15573.959716184301,0.014707174535497655,17568.020516411158,16333.292111880608,1234.7284045305485,16333.35,16333.35,1234.7284045305485,16333.29,0.06,16333.35,55106.0,51233.0,51233.0,3873.0,0.08400922942424362,2021834.643662857,0.0,10.188433235864752,123948760.38083182,0.005000000000000001,,0.0,2419.3064799999997,22302.6775,0.0,-4.277467269275803e-12,2056.96,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.976470383122482e-07,1133537.7415140255,2742375203.3694468
I - Ilocos,EQ,500,1552472017477,a,helped,289810,13846.366999999995,15573.959716184301,0.01699660088586541,11887.094459502774,11053.102849316378,833.9916101863968,11037.11,11037.11,833.9916101863968,11037.07,0.04,11037.11,37227.0,34611.0,34611.0,2616.0,0.08400922942424362,1323633.7629578947,0.0,5.771607333460296,113063191.10005735,0.0050000000000000044,,1353.1973064638905,3266.6723749999996,22302.6775,0.0,-6.480149750132114e-12,1539.93,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.137566946573573e-07,1133537.7415140255,3702896426.2237573
I - Ilocos,EQ,500,1553217026377,a,helped,289871,34422.83600000001,15573.959716184301,0.010779699930986732,32562.188591137507,30273.812529242263,2288.3760618952433,30272.16,30272.16,2288.3760618952433,30272.05,0.11,30272.16,102132.0,94954.0,94954.0,7178.0,0.08400922942424362,1295362.611638582,0.0,8.905856692226076,223207814.0382988,0.005000000000000001,,148.7029838228265,2350.685985,22302.6775,0.0,-3.154809746774845e-12,32192.61,0.0,0.0021709789373279826,10.0,8.188824662813067,10.019267822736055,-1.0,3.0,1.5657774291151852e-07,1133537.7415140255,2664591282.4455724
I - Ilocos,EQ,500,1553256020212,a,helped,289898,19248.551000000003,15573.959716184301,0.014415541961918398,18285.967422427886,17000.867964988527,1285.0994574393599,17000.93,17000.93,1285.0994574393599,17000.87,0.06,17000.93,57358.0,53327.0,53327.0,4031.0,0.08400922942424362,2000379.160273462,0.0,10.28424379452882,51880830.23561984,0.0050000000000000044,,0.0,972.8777099999999,22302.6775,0.0,7.16227077646181e-12,2141.03,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.7445784781198326e-07,1133537.7415140255,1102793602.162737
I - Ilocos,EQ,500,1553274016448,a,helped,289907,15518.479000000001,15573.959716184301,0.016054819202804296,14742.459491532702,13706.346061446391,1036.113430086311,13706.4,13706.4,1036.113430086311,13706.35,0.05,13706.4,46243.0,42993.0,42993.0,3250.0,0.08400922942424362,2114071.2611709833,0.0,9.758997790324367,128878506.88000353,0.0050000000000000044,,0.0,2997.652135,22302.6775,0.0,4.661160346586257e-12,1726.13,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.172806949316455e-07,1133537.7415140255,3397951830.9525967
I - Ilocos,EQ,500,1554521015268,a,helped,290046,18547.010000000002,15573.959716184301,0.014685645572099056,15760.401086075963,14652.875530346779,1107.525555729183,14652.93,14652.93,1107.525555729183,14652.88,0.05,14652.93,49436.0,45962.0,45962.0,3474.0,0.08400922942424362,1199101.9490296824,0.0,6.05137522334415,151581472.4462101,0.035,,0.0,3297.9623349999997,22302.6775,0.0,-4.661160346586257e-12,2068.83,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.9590331735678834e-07,1133537.7415140255,3738364776.8142214
I - Ilocos,EQ,500,15522211218002,a,helped,290136,22812.660000000003,15573.959716184301,0.013241647781255857,21671.667307817614,20148.739967656904,1522.92734016071,20148.81,20148.81,1522.92734016071,20148.74,0.07,20148.81,67978.0,63201.0,63201.0,4777.0,0.08400922942424362,1525687.6463675722,0.0,8.539149448029093,147026214.35330537,0.0050000000000000044,,0.0,2326.3192449999997,22302.6775,0.0,9.265477274311706e-12,21334.67,0.0,0.0021709789373279826,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.9022586101874695e-07,1133537.7415140255,2636970663.0179124
I - Ilocos,EQ,1000,129820455,a,helped,291450,19452.480000000003,15573.959716184301,0.014339780609688602,18237.030834432633,16898.691086893454,1338.3397475391796,16895.14,16895.14,1338.3397475391796,16895.08,0.06,16895.14,57190.0,52992.0,52992.0,4198.0,0.08400922942424362,1462019.1201437996,0.0,7.556167245313885,96519142.31077436,0.0049999999999999975,,260.2302364354296,1821.384175,22302.6775,0.0,1.1240786079724785e-11,13471.09,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.6858489533695956e-07,1133537.7415140255,2064607704.1588864
I - Ilocos,EQ,1000,133970551,a,helped,291496,45255.852000000006,15573.959716184301,0.009401401991398,42992.65007006755,39836.48915995848,3156.1609101090708,39836.64,39836.64,3156.1609101090708,39836.49,0.15,39836.64,134856.0,124956.0,124956.0,9900.0,0.08400922942424362,1182714.8628885848,0.0,9.323488684141315,213971800.72275305,0.0049999999999999975,,0.0,1712.370915,22302.6775,0.0,-1.2562395568238571e-11,37082.49,0.0,0.00389306343176866,10.0,8.400770712909413,10.019267822736055,-1.0,3.0,1.0386946191398626e-07,1133537.7415140255,1941037059.6234052
I - Ilocos,EQ,1000,1283210897,a,helped,291558,32966.344000000005,15573.959716184301,0.011015256197257337,31317.405135722667,29018.508537460395,2298.8965982622735,29018.62,29018.62,2298.8965982622735,29018.51,0.11,29018.62,98234.0,91023.0,91023.0,7211.0,0.08400922942424362,1278788.251842736,0.0,8.603894008180912,202169432.46095493,0.0050000000000000044,,0.0,2221.07264,22302.6775,0.0,-2.1032064978498966e-11,31109.16,0.0,0.00389306343176866,10.0,7.957610789980691,10.019267822736055,-1.0,3.0,1.6706821049457798e-07,1133537.7415140255,2517669664.084194
I - Ilocos,EQ,1000,1292330780,a,helped,291611,24008.051000000003,15573.959716184301,0.012907779657769848,22807.566431324547,21133.20712830507,1674.3593030194786,21133.29,21133.29,1674.3593030194786,21133.21,0.08,21133.29,71541.0,66289.0,66289.0,5252.0,0.08400922942424362,1180902.8563649484,0.0,6.780373945559353,121632518.72277656,0.005000000000000001,,0.0,1834.875695,22302.6775,0.0,2.9274360713316128e-12,35379.74,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.688218976577867e-07,1133537.7415140255,2079900851.2692778
I - Ilocos,EQ,1000,1554050582,a,helped,291774,21359.754000000004,15573.959716184301,0.01368459258955321,19349.49800789494,17929.22559834586,1420.2724095490817,17929.3,17929.3,1420.2724095490817,17929.23,0.07,17929.3,60694.0,56239.0,56239.0,4455.0,0.08400922942424362,1414963.5078840803,0.0,7.663098070806926,51990116.12174939,0.015,,0.0,924.4461399999999,22302.6775,0.0,-4.945377440890297e-12,2380.88,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.203359128001476e-07,1133537.7415140255,1047894589.6869586
I - Ilocos,EQ,1000,1554290363,a,helped,291784,32332.617000000017,15573.959716184301,0.011122683176599611,30715.821738007944,28460.920110007795,2254.901628000147,28461.02,28461.02,2254.901628000147,28460.92,0.1,28461.02,96347.0,89274.0,89274.0,7073.0,0.08400922942424362,1290864.9948858025,0.0,8.601263919234746,136093990.5107987,0.0049999999999999975,,0.0,1524.44714,22302.6775,0.0,-2.0236257114447653e-11,30239.5,0.0,0.00389306343176866,10.0,7.938342967244661,10.019267822736055,-1.0,3.0,1.7200406599626012e-07,1133537.7415140255,1728018368.1331155
I - Ilocos,EQ,1000,1556160238,a,helped,291787,44405.398000000016,15573.959716184301,0.009491003033231046,42184.80039873257,39087.93705723767,3096.8633414949,39088.08,39088.08,3096.8633414949,39087.94,0.14,39088.08,132322.0,122608.0,122608.0,9714.0,0.08400922942424362,1154469.9459732333,0.0,9.014912916091104,185060041.46347645,0.0050000000000000044,,0.0,1509.358005,22302.6775,0.0,1.4779288903810084e-12,41530.74,0.0,0.00389306343176866,10.0,8.208092485549098,10.019267822736055,-1.0,3.0,1.0686767218290717e-07,1133537.7415140255,1710914264.1238153
I - Ilocos,EQ,1000,1559417171,a,helped,291803,30513.436000000016,15573.959716184301,0.011449445082902483,28987.584536623974,26859.56695329286,2128.017583331116,26859.67,26859.67,2128.017583331116,26859.57,0.1,26859.67,90926.0,84251.0,84251.0,6675.0,0.08400922942424362,1313625.346749958,0.0,8.50311588281016,102380228.20800385,0.0049999999999999975,,0.0,1215.17673,22302.6775,0.0,-8.313350008393172e-13,28538.09,0.0,0.00389306343176866,10.0,7.880539499036569,10.019267822736055,-1.0,3.0,1.8761317281512438e-07,1133537.7415140255,1377448686.0645986
I - Ilocos,EQ,1000,12926150541,a,helped,291934,22773.61700000001,15573.959716184301,0.013252993635124513,21634.686028466844,20046.403841177613,1588.2821872892312,20046.47,20046.47,1588.2821872892312,20046.4,0.07,20046.47,67862.0,62880.0,62880.0,4982.0,0.08400922942424362,1192905.5288693889,0.0,6.670879234629112,193002672.49219942,0.0049999999999999975,,0.0,3069.369725,22302.6775,0.0,-6.195932655828074e-12,33560.6,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.9097252393250726e-07,1133537.7415140255,3479246425.9480257
I - Ilocos,EQ,1000,13337014339,a,helped,292049,25495.033,15573.959716184301,0.012525705786616177,24219.86873756527,22441.89809153716,1777.9706460281097,22441.98,22441.98,1777.9706460281097,22441.9,0.08,22441.98,75971.0,70394.0,70394.0,5577.0,0.08400922942424362,1430492.184360671,0.0,8.463973586000801,30364787.942242656,0.0049999999999999975,,0.0,431.35319999999996,22302.6775,0.0,-1.5973000699887052e-11,20890.55,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.456499229990441e-07,1133537.7415140255,488955132.1228477
I - Ilocos,EQ,1000,15510120250,a,helped,292136,27800.602000000006,15573.959716184301,0.01199507300407313,26410.053126701565,24471.405197976994,1938.6479287245713,24471.5,24471.5,1938.6479287245713,24471.41,0.09,24471.5,82841.0,76760.0,76760.0,6081.0,0.08400922942424362,1351389.277580819,0.0,8.349656124944149,326223204.38215506,0.005000000000000001,,0.0,4249.895965,22302.6775,0.0,6.252776074688882e-12,26000.88,0.0,0.00389306343176866,10.0,7.784200385356416,10.019267822736055,-1.0,3.0,2.1573405144379835e-07,1133537.7415140255,4817417473.8356695
I - Ilocos,EQ,1000,15514718156,a,helped,292180,45437.668000000005,15573.959716184301,0.009382573574919225,43165.44190979272,39996.52883439028,3168.9130754024404,39996.68,39996.68,3168.9130754024404,39996.53,0.15,39996.68,135398.0,125458.0,125458.0,9940.0,0.08400922942424362,1144878.3718930297,0.0,9.043330206883063,410021492.995156,0.0050000000000000044,,0.0,3268.185345,22302.6775,0.0,7.44648787076585e-12,42496.18,0.0,0.00389306343176866,10.0,8.22736030828513,10.019267822736055,-1.0,3.0,1.0324664521646693e-07,1133537.7415140255,3704611434.820536
I - Ilocos,EQ,1000,15518828224,a,helped,292197,17391.930000000004,15573.959716184301,0.0151654781015191,16522.024158222484,15309.293238822998,1212.7309193994854,15309.35,15309.35,1212.7309193994854,15309.29,0.06,15309.35,51825.0,48021.0,48021.0,3804.0,0.08400922942424362,1901124.4794172498,0.0,9.290636408405263,171104040.37641665,0.0050000000000000044,,0.0,3563.0956499999998,22302.6775,0.0,-6.423306331271306e-12,1935.41,0.0,0.00389306343176866,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.3599181061328725e-07,1133537.7415140255,4038903395.8994484
